Data Medicao;TEMPERATURA MEDIA, MENSAL (AUT)(°C);Nome;Codigo Estacao;Latitude;Longitude;Y;X;Ano
1/31/2021;25,398671; SAO SIMAO; A788;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
2/28/2021;24,462798; SAO SIMAO; A789;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
3/31/2021;24,737605; SAO SIMAO; A790;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
4/30/2021;22,309167; SAO SIMAO; A791;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
5/31/2021;20,385618; SAO SIMAO; A792;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
6/30/2021;19,570139; SAO SIMAO; A793;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
7/31/2021;17,84207; SAO SIMAO; A794;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
8/31/2021;22,09207; SAO SIMAO; A795;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
9/30/2021;26,4966; SAO SIMAO; A796;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
10/31/2021;23,548878; SAO SIMAO; A797;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
11/30/2021;24,562751; SAO SIMAO; A798;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
12/31/2021;24,068417; SAO SIMAO; A799;-2146111111;-4757944443;-21,46111111;-47,57944443;2021
1/31/2022;24,042835; SAO SIMAO; A800;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
2/28/2022;24,659858; SAO SIMAO; A801;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
3/31/2022;25,196299; SAO SIMAO; A802;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
4/30/2022;23,313333; SAO SIMAO; A803;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
5/31/2022;18,831183; SAO SIMAO; A804;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
6/30/2022;19,258889; SAO SIMAO; A805;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
7/31/2022;20,52164; SAO SIMAO; A806;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
8/31/2022;20,940591; SAO SIMAO; A807;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
9/30/2022;22,29529; SAO SIMAO; A808;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
10/31/2022;24,232158; SAO SIMAO; A809;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
11/30/2022;22,825793; SAO SIMAO; A810;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
12/31/2022;23,714611; SAO SIMAO; A811;-2146111111;-4757944443;-21,46111111;-47,57944443;2022
1/31/2023;23,475178; SAO SIMAO; A812;-2146111111;-4757944443;-21,46111111;-47,57944443;2023
;; SAO SIMAO; A813;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A814;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A815;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A816;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A817;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A818;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A819;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A820;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A821;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A822;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A823;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A824;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A825;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A826;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A827;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A828;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A829;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A830;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A831;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A832;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A833;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A834;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A835;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A836;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A837;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A838;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A839;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A840;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A841;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A842;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A843;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A844;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A845;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A846;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A847;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A848;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A849;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A850;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A851;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A852;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A853;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A854;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A855;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A856;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A857;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A858;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A859;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A860;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A861;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A862;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A863;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A864;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A865;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A866;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A867;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A868;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A869;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A870;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A871;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A872;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A873;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A874;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A875;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A876;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A877;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A878;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A879;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A880;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A881;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A882;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A883;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A884;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A885;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A886;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A887;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A888;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A889;-2146111111;-4757944443;-21,46111111;-47,57944443;
;; SAO SIMAO; A890;-2146111111;-4757944443;-21,46111111;-47,57944443;
1/31/2013;22,007495; SOROCABA; A713;-234261111;-4758555555;-2,34261111;-47,58555555;2013
2/28/2013;23,232143; SOROCABA; A714;-234261111;-4758555555;-2,34261111;-47,58555555;2013
3/31/2013;22,14842; SOROCABA; A715;-234261111;-4758555555;-2,34261111;-47,58555555;2013
4/30/2013;19,873472; SOROCABA; A716;-234261111;-4758555555;-2,34261111;-47,58555555;2013
5/31/2013;18,613524; SOROCABA; A717;-234261111;-4758555555;-2,34261111;-47,58555555;2013
6/30/2013;17,493269; SOROCABA; A718;-234261111;-4758555555;-2,34261111;-47,58555555;2013
7/31/2013;16,271875; SOROCABA; A719;-234261111;-4758555555;-2,34261111;-47,58555555;2013
8/31/2013;17,21586; SOROCABA; A720;-234261111;-4758555555;-2,34261111;-47,58555555;2013
9/30/2013;19,295139; SOROCABA; A721;-234261111;-4758555555;-2,34261111;-47,58555555;2013
10/31/2013;20,365726; SOROCABA; A722;-234261111;-4758555555;-2,34261111;-47,58555555;2013
11/30/2013;21,865833; SOROCABA; A723;-234261111;-4758555555;-2,34261111;-47,58555555;2013
12/31/2013;23,413306; SOROCABA; A724;-234261111;-4758555555;-2,34261111;-47,58555555;2013
1/31/2014;24,832393; SOROCABA; A725;-234261111;-4758555555;-2,34261111;-47,58555555;2014
2/28/2014;25,22872; SOROCABA; A726;-234261111;-4758555555;-2,34261111;-47,58555555;2014
3/31/2014;23,018056; SOROCABA; A727;-234261111;-4758555555;-2,34261111;-47,58555555;2014
4/30/2014;20,995141; SOROCABA; A728;-234261111;-4758555555;-2,34261111;-47,58555555;2014
5/31/2014;18,642074; SOROCABA; A729;-234261111;-4758555555;-2,34261111;-47,58555555;2014
6/30/2014;17,91681; SOROCABA; A730;-234261111;-4758555555;-2,34261111;-47,58555555;2014
7/31/2014;17,02162; SOROCABA; A731;-234261111;-4758555555;-2,34261111;-47,58555555;2014
8/31/2014;18,529167; SOROCABA; A732;-234261111;-4758555555;-2,34261111;-47,58555555;2014
9/30/2014;20,530695; SOROCABA; A733;-234261111;-4758555555;-2,34261111;-47,58555555;2014
10/31/2014;22,296505; SOROCABA; A734;-234261111;-4758555555;-2,34261111;-47,58555555;2014
11/30/2014;21,920694; SOROCABA; A735;-234261111;-4758555555;-2,34261111;-47,58555555;2014
12/31/2014;23,096774; SOROCABA; A736;-234261111;-4758555555;-2,34261111;-47,58555555;2014
1/31/2015;25,089475; SOROCABA; A737;-234261111;-4758555555;-2,34261111;-47,58555555;2015
2/28/2015;22,914881; SOROCABA; A738;-234261111;-4758555555;-2,34261111;-47,58555555;2015
3/31/2015;22,043952; SOROCABA; A739;-234261111;-4758555555;-2,34261111;-47,58555555;2015
4/30/2015;20,748333; SOROCABA; A740;-234261111;-4758555555;-2,34261111;-47,58555555;2015
5/31/2015;18,365188; SOROCABA; A741;-234261111;-4758555555;-2,34261111;-47,58555555;2015
6/30/2015;17,720556; SOROCABA; A742;-234261111;-4758555555;-2,34261111;-47,58555555;2015
7/31/2015;17,337769; SOROCABA; A743;-234261111;-4758555555;-2,34261111;-47,58555555;2015
8/31/2015;19,296909; SOROCABA; A744;-234261111;-4758555555;-2,34261111;-47,58555555;2015
9/30/2015;20,940972; SOROCABA; A745;-234261111;-4758555555;-2,34261111;-47,58555555;2015
10/31/2015;22,307661; SOROCABA; A746;-234261111;-4758555555;-2,34261111;-47,58555555;2015
11/30/2015;22,468333; SOROCABA; A747;-234261111;-4758555555;-2,34261111;-47,58555555;2015
12/31/2015;23,409921; SOROCABA; A748;-234261111;-4758555555;-2,34261111;-47,58555555;2015
1/31/2016;22,878788; SOROCABA; A749;-234261111;-4758555555;-2,34261111;-47,58555555;2016
2/29/2016;24,024282; SOROCABA; A750;-234261111;-4758555555;-2,34261111;-47,58555555;2016
3/31/2016;23,095564; SOROCABA; A751;-234261111;-4758555555;-2,34261111;-47,58555555;2016
4/30/2016;23,056944; SOROCABA; A752;-234261111;-4758555555;-2,34261111;-47,58555555;2016
5/31/2016;17,950309; SOROCABA; A753;-234261111;-4758555555;-2,34261111;-47,58555555;2016
6/30/2016;15,426006; SOROCABA; A754;-234261111;-4758555555;-2,34261111;-47,58555555;2016
7/31/2016;17,104839; SOROCABA; A755;-234261111;-4758555555;-2,34261111;-47,58555555;2016
8/31/2016;17,839651; SOROCABA; A756;-234261111;-4758555555;-2,34261111;-47,58555555;2016
9/30/2016;18,873195; SOROCABA; A757;-234261111;-4758555555;-2,34261111;-47,58555555;2016
10/31/2016;20,910753; SOROCABA; A758;-234261111;-4758555555;-2,34261111;-47,58555555;2016
11/30/2016;21,306944; SOROCABA; A759;-234261111;-4758555555;-2,34261111;-47,58555555;2016
12/31/2016;22,996505; SOROCABA; A760;-234261111;-4758555555;-2,34261111;-47,58555555;2016
1/31/2017;23,384677; SOROCABA; A761;-234261111;-4758555555;-2,34261111;-47,58555555;2017
2/28/2017;24,16131; SOROCABA; A762;-234261111;-4758555555;-2,34261111;-47,58555555;2017
3/31/2017;22,417608; SOROCABA; A763;-234261111;-4758555555;-2,34261111;-47,58555555;2017
4/30/2017;20,473194; SOROCABA; A764;-234261111;-4758555555;-2,34261111;-47,58555555;2017
5/31/2017;18,77043; SOROCABA; A765;-234261111;-4758555555;-2,34261111;-47,58555555;2017
6/30/2017;16,891944; SOROCABA; A766;-234261111;-4758555555;-2,34261111;-47,58555555;2017
7/31/2017;16,330511; SOROCABA; A767;-234261111;-4758555555;-2,34261111;-47,58555555;2017
8/31/2017;17,713172; SOROCABA; A768;-234261111;-4758555555;-2,34261111;-47,58555555;2017
9/30/2017;21,558333; SOROCABA; A769;-234261111;-4758555555;-2,34261111;-47,58555555;2017
10/31/2017;21,615726; SOROCABA; A770;-234261111;-4758555555;-2,34261111;-47,58555555;2017
11/30/2017;21,313611; SOROCABA; A771;-234261111;-4758555555;-2,34261111;-47,58555555;2017
12/31/2017;22,865995; SOROCABA; A772;-234261111;-4758555555;-2,34261111;-47,58555555;2017
1/31/2018;22,928763; SOROCABA; A773;-234261111;-4758555555;-2,34261111;-47,58555555;2018
2/28/2018;22,379315; SOROCABA; A774;-234261111;-4758555555;-2,34261111;-47,58555555;2018
3/31/2018;23,702823; SOROCABA; A775;-234261111;-4758555555;-2,34261111;-47,58555555;2018
4/30/2018;21,312361; SOROCABA; A776;-234261111;-4758555555;-2,34261111;-47,58555555;2018
5/31/2018;18,964224; SOROCABA; A777;-234261111;-4758555555;-2,34261111;-47,58555555;2018
6/30/2018;18,826136; SOROCABA; A778;-234261111;-4758555555;-2,34261111;-47,58555555;2018
7/31/2018;18,193548; SOROCABA; A779;-234261111;-4758555555;-2,34261111;-47,58555555;2018
8/31/2018;17,14664; SOROCABA; A780;-234261111;-4758555555;-2,34261111;-47,58555555;2018
9/30/2018;19,605694; SOROCABA; A781;-234261111;-4758555555;-2,34261111;-47,58555555;2018
10/31/2018;20,966667; SOROCABA; A782;-234261111;-4758555555;-2,34261111;-47,58555555;2018
11/30/2018;21,753889; SOROCABA; A783;-234261111;-4758555555;-2,34261111;-47,58555555;2018
12/31/2018;23,909946; SOROCABA; A784;-234261111;-4758555555;-2,34261111;-47,58555555;2018
1/31/2019;25,054839; SOROCABA; A785;-234261111;-4758555555;-2,34261111;-47,58555555;2019
2/28/2019;23,20506; SOROCABA; A786;-234261111;-4758555555;-2,34261111;-47,58555555;2019
3/31/2019;22,911962; SOROCABA; A787;-234261111;-4758555555;-2,34261111;-47,58555555;2019
4/30/2019;21,986806; SOROCABA; A788;-234261111;-4758555555;-2,34261111;-47,58555555;2019
5/31/2019;19,880645; SOROCABA; A789;-234261111;-4758555555;-2,34261111;-47,58555555;2019
6/30/2019;18,225556; SOROCABA; A790;-234261111;-4758555555;-2,34261111;-47,58555555;2019
7/31/2019;; SOROCABA; A791;-234261111;-4758555555;-2,34261111;-47,58555555;2019
8/31/2019;; SOROCABA; A792;-234261111;-4758555555;-2,34261111;-47,58555555;2019
9/30/2019;; SOROCABA; A793;-234261111;-4758555555;-2,34261111;-47,58555555;2019
10/31/2019;23,123521; SOROCABA; A794;-234261111;-4758555555;-2,34261111;-47,58555555;2019
11/30/2019;22,164722; SOROCABA; A795;-234261111;-4758555555;-2,34261111;-47,58555555;2019
12/31/2019;22,707258; SOROCABA; A796;-234261111;-4758555555;-2,34261111;-47,58555555;2019
1/31/2020;23,26707; SOROCABA; A797;-234261111;-4758555555;-2,34261111;-47,58555555;2020
2/29/2020;22,607471; SOROCABA; A798;-234261111;-4758555555;-2,34261111;-47,58555555;2020
3/31/2020;21,872446; SOROCABA; A799;-234261111;-4758555555;-2,34261111;-47,58555555;2020
4/30/2020;19,851806; SOROCABA; A800;-234261111;-4758555555;-2,34261111;-47,58555555;2020
5/31/2020;16,879651; SOROCABA; A801;-234261111;-4758555555;-2,34261111;-47,58555555;2020
6/30/2020;19,215246; SOROCABA; A802;-234261111;-4758555555;-2,34261111;-47,58555555;2020
7/31/2020;18,115942; SOROCABA; A803;-234261111;-4758555555;-2,34261111;-47,58555555;2020
8/31/2020;; SOROCABA; A804;-234261111;-4758555555;-2,34261111;-47,58555555;2020
9/30/2020;23,082503; SOROCABA; A805;-234261111;-4758555555;-2,34261111;-47,58555555;2020
10/31/2020;23,080471; SOROCABA; A806;-234261111;-4758555555;-2,34261111;-47,58555555;2020
11/30/2020;21,638889; SOROCABA; A807;-234261111;-4758555555;-2,34261111;-47,58555555;2020
12/31/2020;23,249555; SOROCABA; A808;-234261111;-4758555555;-2,34261111;-47,58555555;2020
1/31/2021;24,189688; SOROCABA; A809;-234261111;-4758555555;-2,34261111;-47,58555555;2021
2/28/2021;; SOROCABA; A810;-234261111;-4758555555;-2,34261111;-47,58555555;2021
3/31/2021;; SOROCABA; A811;-234261111;-4758555555;-2,34261111;-47,58555555;2021
4/30/2021;; SOROCABA; A812;-234261111;-4758555555;-2,34261111;-47,58555555;2021
5/31/2021;; SOROCABA; A813;-234261111;-4758555555;-2,34261111;-47,58555555;2021
6/30/2021;; SOROCABA; A814;-234261111;-4758555555;-2,34261111;-47,58555555;2021
7/31/2021;; SOROCABA; A815;-234261111;-4758555555;-2,34261111;-47,58555555;2021
8/31/2021;; SOROCABA; A816;-234261111;-4758555555;-2,34261111;-47,58555555;2021
9/30/2021;; SOROCABA; A817;-234261111;-4758555555;-2,34261111;-47,58555555;2021
10/31/2021;; SOROCABA; A818;-234261111;-4758555555;-2,34261111;-47,58555555;2021
11/30/2021;; SOROCABA; A819;-234261111;-4758555555;-2,34261111;-47,58555555;2021
12/31/2021;; SOROCABA; A820;-234261111;-4758555555;-2,34261111;-47,58555555;2021
1/31/2022;; SOROCABA; A821;-234261111;-4758555555;-2,34261111;-47,58555555;2022
2/28/2022;23,152898; SOROCABA; A822;-234261111;-4758555555;-2,34261111;-47,58555555;2022
3/31/2022;; SOROCABA; A823;-234261111;-4758555555;-2,34261111;-47,58555555;2022
4/30/2022;; SOROCABA; A824;-234261111;-4758555555;-2,34261111;-47,58555555;2022
5/31/2022;; SOROCABA; A825;-234261111;-4758555555;-2,34261111;-47,58555555;2022
6/30/2022;16,696111; SOROCABA; A826;-234261111;-4758555555;-2,34261111;-47,58555555;2022
7/31/2022;18,548656; SOROCABA; A827;-234261111;-4758555555;-2,34261111;-47,58555555;2022
8/31/2022;17,661425; SOROCABA; A828;-234261111;-4758555555;-2,34261111;-47,58555555;2022
9/30/2022;17,778611; SOROCABA; A829;-234261111;-4758555555;-2,34261111;-47,58555555;2022
10/31/2022;21,238978; SOROCABA; A830;-234261111;-4758555555;-2,34261111;-47,58555555;2022
11/30/2022;20,17; SOROCABA; A831;-234261111;-4758555555;-2,34261111;-47,58555555;2022
12/31/2022;22,25793; SOROCABA; A832;-234261111;-4758555555;-2,34261111;-47,58555555;2022
1/31/2023;22,58629; SOROCABA; A833;-234261111;-4758555555;-2,34261111;-47,58555555;2023
1/31/2013;22,490054; TAUBATE; A728;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
2/28/2013;23,187351; TAUBATE; A729;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
3/31/2013;; TAUBATE; A730;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
4/30/2013;18,43; TAUBATE; A731;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
5/31/2013;18,553226; TAUBATE; A732;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
6/30/2013;18,35625; TAUBATE; A733;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
7/31/2013;16,23871; TAUBATE; A734;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
8/31/2013;17,561559; TAUBATE; A735;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
9/30/2013;19,845833; TAUBATE; A736;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
10/31/2013;20,695296; TAUBATE; A737;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
11/30/2013;21,991389; TAUBATE; A738;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
12/31/2013;23,610618; TAUBATE; A739;-2304166666;-4552083332;-23,04166666;-45,52083332;2013
1/31/2014;24,988575; TAUBATE; A740;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
2/28/2014;25,670238; TAUBATE; A741;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
3/31/2014;23,461962; TAUBATE; A742;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
4/30/2014;21,188056; TAUBATE; A743;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
5/31/2014;18,464516; TAUBATE; A744;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
6/30/2014;18,039722; TAUBATE; A745;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
7/31/2014;16,810127; TAUBATE; A746;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
8/31/2014;17,793034; TAUBATE; A747;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
9/30/2014;20,755833; TAUBATE; A748;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
10/31/2014;22,185887; TAUBATE; A749;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
11/30/2014;22,734167; TAUBATE; A750;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
12/31/2014;24,028763; TAUBATE; A751;-2304166666;-4552083332;-23,04166666;-45,52083332;2014
1/31/2015;25,654435; TAUBATE; A752;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
2/28/2015;23,599405; TAUBATE; A753;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
3/31/2015;22,659005; TAUBATE; A754;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
4/30/2015;; TAUBATE; A755;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
5/31/2015;; TAUBATE; A756;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
6/30/2015;17,22877; TAUBATE; A757;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
7/31/2015;17,849059; TAUBATE; A758;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
8/31/2015;18,713979; TAUBATE; A759;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
9/30/2015;21,179167; TAUBATE; A760;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
10/31/2015;23,26828; TAUBATE; A761;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
11/30/2015;23,549306; TAUBATE; A762;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
12/31/2015;23,853091; TAUBATE; A763;-2304166666;-4552083332;-23,04166666;-45,52083332;2015
1/31/2016;23,635887; TAUBATE; A764;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
2/29/2016;24,376724; TAUBATE; A765;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
3/31/2016;23,210349; TAUBATE; A766;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
4/30/2016;23,16875; TAUBATE; A767;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
5/31/2016;18,525807; TAUBATE; A768;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
6/30/2016;15,779861; TAUBATE; A769;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
7/31/2016;16,966935; TAUBATE; A770;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
8/31/2016;18,24543; TAUBATE; A771;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
9/30/2016;20,125972; TAUBATE; A772;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
10/31/2016;21,806989; TAUBATE; A773;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
11/30/2016;21,76125; TAUBATE; A774;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
12/31/2016;23,478226; TAUBATE; A775;-2304166666;-4552083332;-23,04166666;-45,52083332;2016
1/31/2017;23,534946; TAUBATE; A776;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
2/28/2017;; TAUBATE; A777;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
3/31/2017;21,689115; TAUBATE; A778;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
4/30/2017;21,010139; TAUBATE; A779;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
5/31/2017;18,926075; TAUBATE; A780;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
6/30/2017;17,264444; TAUBATE; A781;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
7/31/2017;15,793414; TAUBATE; A782;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
8/31/2017;17,476882; TAUBATE; A783;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
9/30/2017;20,83125; TAUBATE; A784;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
10/31/2017;22,624731; TAUBATE; A785;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
11/30/2017;; TAUBATE; A786;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
12/31/2017;; TAUBATE; A787;-2304166666;-4552083332;-23,04166666;-45,52083332;2017
1/31/2018;23,212769; TAUBATE; A788;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
2/28/2018;23,103992; TAUBATE; A789;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
3/31/2018;24,169489; TAUBATE; A790;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
4/30/2018;21,455833; TAUBATE; A791;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
5/31/2018;18,936021; TAUBATE; A792;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
6/30/2018;18,240556; TAUBATE; A793;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
7/31/2018;17,258064; TAUBATE; A794;-2304166666;-4552083332;-23,04166666;-45,52083332;2018
